Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
18122006,084300,1.282,0.000,239.020,5.200,0.000,0.000,17.000
18122006,084400,1.324,0.000,238.720,5.400,2.000,0.000,18.000
18122006,084500,1.318,0.000,237.990,5.400,1.000,0.000,17.000
18122006,084600,1.330,0.000,239.380,5.400,1.000,0.000,18.000
18122006,084700,1.320,0.000,238.950,5.400,1.000,0.000,17.000
18122006,084800,1.326,0.000,239.640,5.400,2.000,0.000,18.000
18122006,084900,1.324,0.000,240.050,5.400,1.000,0.000,17.000
18122006,085000,1.426,0.076,240.210,5.800,1.000,0.000,18.000
18122006,085100,1.424,0.118,238.140,6.000,1.000,0.000,18.000
18122006,085200,1.366,0.124,238.020,5.600,1.000,0.000,17.000
18122006,085300,1.404,0.108,237.410,5.800,1.000,0.000,17.000
18122006,085400,3.078,0.078,235.250,13.600,27.000,0.000,17.000
18122006,085500,3.546,0.074,235.530,15.000,38.000,0.000,17.000
18122006,085600,3.562,0.076,235.870,15.000,37.000,0.000,17.000
18122006,085700,3.618,0.186,234.840,15.400,37.000,0.000,17.000
18122006,085800,3.626,0.200,234.530,15.400,37.000,1.000,17.000
18122006,085900,3.652,0.282,234.190,15.600,37.000,1.000,17.000
18122006,090000,3.678,0.288,234.990,15.600,37.000,2.000,17.000
18122006,090100,3.694,0.290,235.410,15.600,37.000,1.000,17.000
18122006,090200,3.708,0.292,235.730,15.600,37.000,2.000,17.000
18122006,090300,3.708,0.292,235.900,15.600,37.000,1.000,17.000
18122006,090400,3.694,0.292,235.860,15.600,37.000,1.000,17.000
18122006,090500,3.642,0.226,235.810,15.400,38.000,2.000,17.000
18122006,090600,3.576,0.162,235.180,15.200,36.000,1.000,17.000
18122006,090700,3.604,0.166,235.960,15.200,38.000,2.000,17.000
18122006,090800,2.012,0.170,238.550,9.400,12.000,1.000,17.000
18122006,090900,1.332,0.082,238.880,5.600,0.000,1.000,18.000
18122006,091000,1.322,0.078,238.100,5.400,0.000,2.000,17.000
18122006,091100,1.310,0.080,237.510,5.400,0.000,1.000,17.000
18122006,091200,1.326,0.110,237.320,5.600,0.000,1.000,18.000
18122006,091300,1.314,0.084,236.780,5.400,1.000,1.000,17.000
18122006,091400,1.310,0.076,237.170,5.400,0.000,2.000,17.000
18122006,091500,1.310,0.076,237.320,5.400,0.000,1.000,17.000
18122006,091600,1.314,0.078,238.250,5.400,0.000,1.000,18.000
18122006,091700,1.316,0.080,238.650,5.400,0.000,1.000,17.000
18122006,091800,1.326,0.082,239.230,5.400,0.000,2.000,18.000
18122006,091900,1.336,0.086,240.120,5.400,0.000,1.000,17.000
18122006,092000,1.336,0.086,240.240,5.400,0.000,1.000,18.000
18122006,092100,1.338,0.084,240.630,5.600,0.000,1.000,18.000
18122006,092200,1.296,0.000,240.690,5.400,0.000,0.000,18.000
18122006,092300,1.262,0.000,240.620,5.200,0.000,0.000,17.000
18122006,092400,1.368,0.070,241.000,5.600,0.000,0.000,18.000
18122006,092500,1.374,0.098,240.450,5.600,0.000,0.000,18.000
18122006,092600,1.364,0.096,239.830,5.600,0.000,0.000,17.000
18122006,092700,1.346,0.090,238.580,5.600,0.000,0.000,18.000
18122006,092800,1.328,0.086,237.510,5.600,0.000,0.000,17.000
18122006,092900,1.312,0.080,235.720,5.400,0.000,0.000,17.000
18122006,093000,1.322,0.084,236.370,5.600,0.000,0.000,17.000
18122006,093100,1.326,0.086,237.000,5.600,0.000,0.000,17.000
18122006,093200,1.326,0.086,237.130,5.600,0.000,0.000,18.000
18122006,093300,1.308,0.082,235.840,5.400,0.000,0.000,17.000
18122006,093400,1.302,0.080,235.480,5.400,0.000,0.000,17.000
18122006,093500,1.306,0.080,235.470,5.400,0.000,0.000,17.000
18122006,093600,1.312,0.082,235.940,5.400,0.000,0.000,17.000
18122006,093700,1.316,0.084,236.310,5.600,0.000,0.000,17.000
18122006,093800,1.320,0.084,236.700,5.600,0.000,0.000,17.000
18122006,093900,1.250,0.000,236.780,5.200,0.000,0.000,17.000
18122006,094000,1.204,0.046,234.770,5.000,0.000,0.000,17.000
18122006,094100,1.216,0.000,235.340,5.000,0.000,0.000,17.000
18122006,094200,1.296,0.000,236.800,5.400,0.000,0.000,17.000
18122006,094300,1.314,0.058,237.530,5.400,0.000,0.000,18.000
18122006,094400,1.304,0.056,236.880,5.400,0.000,0.000,17.000
18122006,094500,1.298,0.056,236.730,5.400,0.000,0.000,17.000
18122006,094600,1.300,0.056,236.770,5.400,0.000,0.000,17.000
18122006,094700,1.304,0.056,236.820,5.400,0.000,0.000,17.000
18122006,094800,1.298,0.054,236.340,5.400,0.000,0.000,18.000
18122006,094900,1.296,0.056,236.260,5.400,0.000,0.000,17.000
18122006,095000,1.290,0.054,236.230,5.400,0.000,0.000,17.000
18122006,095100,1.278,0.000,236.990,5.400,0.000,0.000,17.000
18122006,095200,1.234,0.000,237.450,5.200,0.000,0.000,17.000
18122006,095300,1.236,0.000,237.380,5.200,0.000,0.000,17.000
18122006,095400,1.240,0.000,237.860,5.200,0.000,0.000,18.000
18122006,095500,1.244,0.000,238.160,5.200,0.000,0.000,17.000
18122006,095600,1.242,0.000,238.590,5.200,0.000,0.000,18.000
18122006,095700,1.248,0.000,239.150,5.200,0.000,0.000,17.000
18122006,095800,1.316,0.000,238.440,5.400,0.000,0.000,18.000
18122006,095900,1.358,0.090,238.780,5.600,0.000,0.000,17.000
18122006,100000,1.352,0.090,238.660,5.600,0.000,0.000,17.000
18122006,100100,1.342,0.088,238.050,5.600,0.000,0.000,18.000
18122006,100200,1.332,0.086,237.630,5.600,0.000,0.000,17.000
18122006,100300,1.336,0.088,237.880,5.600,0.000,0.000,17.000
18122006,100400,1.346,0.090,238.670,5.600,0.000,0.000,18.000
18122006,100500,1.350,0.092,239.060,5.600,0.000,0.000,17.000
18122006,100600,1.348,0.090,238.760,5.600,0.000,0.000,18.000
18122006,100700,1.336,0.088,238.150,5.600,0.000,0.000,17.000
18122006,100800,1.338,0.090,238.490,5.600,0.000,0.000,18.000
18122006,100900,1.328,0.086,237.250,5.600,0.000,0.000,17.000
18122006,101000,1.336,0.088,237.830,5.600,0.000,0.000,17.000
18122006,101100,1.336,0.088,238.050,5.600,0.000,0.000,18.000
18122006,101200,1.332,0.088,237.730,5.600,0.000,0.000,17.000
18122006,101300,1.284,0.000,237.660,5.400,0.000,0.000,17.000
18122006,101400,1.252,0.000,239.270,5.200,0.000,0.000,18.000
18122006,101500,1.258,0.000,239.290,5.200,0.000,0.000,17.000
18122006,101600,1.246,0.000,238.170,5.200,0.000,0.000,18.000
18122006,101700,1.246,0.000,238.300,5.200,0.000,0.000,17.000
18122006,101800,1.240,0.000,238.170,5.200,0.000,0.000,17.000
18122006,101900,1.238,0.000,238.270,5.200,0.000,0.000,18.000
18122006,102000,1.238,0.000,237.740,5.200,0.000,0.000,17.000
18122006,102100,1.222,0.000,236.040,5.200,0.000,0.000,17.000
18122006,102200,1.240,0.000,237.640,5.200,0.000,0.000,18.000
18122006,102300,1.252,0.000,238.870,5.200,0.000,0.000,17.000
18122006,102400,1.296,0.000,239.710,5.400,0.000,0.000,18.000
18122006,102500,1.326,0.064,239.420,5.400,0.000,0.000,17.000
18122006,102600,1.332,0.064,239.220,5.400,0.000,0.000,18.000
18122006,102700,1.326,0.062,238.790,5.400,0.000,0.000,17.000
18122006,102800,1.334,0.064,239.480,5.400,0.000,0.000,18.000
18122006,102900,1.330,0.064,239.430,5.400,0.000,0.000,17.000
18122006,103000,1.330,0.066,240.190,5.400,0.000,0.000,18.000
18122006,103100,1.318,0.062,238.990,5.400,0.000,0.000,17.000
18122006,103200,1.330,0.064,239.680,5.400,0.000,0.000,18.000
18122006,103300,1.380,0.112,239.860,5.800,0.000,0.000,18.000
18122006,103400,1.378,0.106,240.070,5.600,0.000,0.000,17.000
18122006,103500,1.362,0.096,240.020,5.600,0.000,0.000,18.000
18122006,103600,1.352,0.094,239.530,5.600,0.000,0.000,17.000
18122006,103700,1.354,0.094,239.780,5.600,0.000,0.000,18.000
18122006,103800,1.356,0.094,239.590,5.600,0.000,0.000,18.000
18122006,103900,1.354,0.094,239.320,5.600,0.000,0.000,17.000
18122006,104000,1.344,0.090,238.650,5.600,0.000,0.000,18.000
18122006,104100,1.348,0.092,239.030,5.600,0.000,0.000,17.000
18122006,104200,1.356,0.094,239.910,5.600,0.000,0.000,18.000
18122006,104300,1.348,0.092,239.200,5.600,0.000,0.000,17.000
18122006,104400,1.340,0.092,239.030,5.600,0.000,0.000,18.000
18122006,104500,1.346,0.096,239.810,5.600,0.000,0.000,17.000
18122006,104600,1.352,0.096,239.950,5.600,0.000,0.000,18.000
18122006,104700,1.354,0.096,239.870,5.600,0.000,0.000,18.000
18122006,104800,1.332,0.070,239.470,5.400,0.000,0.000,17.000
18122006,104900,1.254,0.000,239.760,5.200,0.000,0.000,18.000
18122006,105000,1.248,0.000,239.200,5.200,0.000,0.000,17.000
18122006,105100,1.250,0.000,239.480,5.200,0.000,0.000,18.000
18122006,105200,1.258,0.000,240.310,5.200,0.000,0.000,18.000
18122006,105300,1.270,0.000,240.710,5.200,0.000,0.000,17.000
18122006,105400,1.266,0.000,240.300,5.200,0.000,0.000,18.000
18122006,105500,1.266,0.000,240.240,5.200,0.000,0.000,18.000
18122006,105600,1.260,0.000,239.810,5.200,0.000,0.000,17.000
18122006,105700,1.272,0.000,240.880,5.200,0.000,0.000,18.000
18122006,105800,1.268,0.000,240.620,5.200,0.000,0.000,18.000
18122006,105900,1.260,0.000,239.890,5.200,0.000,0.000,17.000
18122006,110000,1.254,0.000,239.200,5.200,0.000,0.000,18.000
18122006,110100,1.254,0.000,239.330,5.200,0.000,0.000,17.000
18122006,110200,1.244,0.000,238.820,5.200,0.000,0.000,18.000
18122006,110300,1.248,0.000,239.350,5.200,0.000,0.000,17.000
18122006,110400,1.258,0.000,240.170,5.200,0.000,0.000,18.000
18122006,110500,1.334,0.064,239.400,5.600,0.000,0.000,18.000
18122006,110600,1.330,0.080,238.950,5.400,0.000,1.000,17.000
18122006,110700,1.392,0.152,238.510,5.800,0.000,2.000,18.000
18122006,110800,1.406,0.184,238.690,5.800,0.000,1.000,17.000
18122006,110900,1.460,0.228,239.000,6.200,0.000,2.000,17.000
18122006,111000,1.516,0.312,238.590,6.400,0.000,1.000,18.000
18122006,111100,1.510,0.314,238.650,6.400,0.000,1.000,17.000
18122006,111200,1.506,0.312,238.520,6.400,0.000,2.000,18.000
18122006,111300,1.504,0.314,238.630,6.400,0.000,1.000,17.000
18122006,111400,1.494,0.312,238.440,6.400,0.000,2.000,18.000
18122006,111500,1.502,0.318,239.590,6.400,0.000,1.000,17.000
18122006,111600,1.492,0.316,239.030,6.400,0.000,1.000,18.000
18122006,111700,1.430,0.222,239.570,6.000,0.000,2.000,17.000
18122006,111800,1.416,0.212,238.840,6.000,0.000,1.000,18.000
18122006,111900,1.406,0.208,238.030,5.800,0.000,1.000,17.000
18122006,112000,1.398,0.204,237.440,5.800,0.000,2.000,17.000
18122006,112100,1.392,0.204,237.000,5.800,0.000,1.000,18.000
18122006,112200,1.420,0.204,237.310,6.000,0.000,1.000,17.000
18122006,112300,1.720,0.198,236.700,7.200,0.000,1.000,17.000
18122006,112400,1.756,0.202,237.550,7.400,0.000,2.000,17.000
18122006,112500,1.612,0.082,237.570,6.800,0.000,1.000,18.000
18122006,112600,1.602,0.070,237.290,6.600,0.000,1.000,17.000
18122006,112700,1.598,0.070,236.980,6.600,0.000,1.000,17.000
18122006,112800,1.508,0.074,237.860,6.200,0.000,1.000,17.000
18122006,112900,1.316,0.000,240.470,5.400,0.000,1.000,18.000
18122006,113000,1.498,0.000,240.320,6.200,0.000,0.000,18.000
18122006,113100,1.590,0.048,240.290,6.600,0.000,0.000,17.000
18122006,113200,1.602,0.052,240.410,6.600,0.000,0.000,18.000
18122006,113300,1.580,0.054,238.780,6.600,0.000,0.000,17.000
18122006,113400,1.600,0.050,240.370,6.600,0.000,0.000,18.000
18122006,113500,1.602,0.050,240.520,6.600,0.000,0.000,18.000
18122006,113600,1.610,0.048,241.210,6.600,0.000,0.000,18.000
18122006,113700,1.612,0.048,241.450,6.600,0.000,0.000,18.000
18122006,113800,1.630,0.050,242.380,6.600,0.000,0.000,18.000
18122006,113900,1.636,0.054,242.480,6.600,0.000,0.000,17.000
18122006,114000,1.626,0.056,241.740,6.600,0.000,0.000,18.000
18122006,114100,1.626,0.056,241.600,6.600,0.000,0.000,18.000
18122006,114200,1.626,0.056,241.640,6.600,0.000,0.000,18.000
18122006,114300,1.616,0.058,240.900,6.600,0.000,0.000,18.000
18122006,114400,1.612,0.058,240.500,6.600,0.000,0.000,18.000
18122006,114500,1.618,0.058,241.100,6.600,0.000,0.000,17.000
18122006,114600,1.698,0.000,241.210,7.000,0.000,0.000,18.000
18122006,114700,1.728,0.076,241.180,7.000,0.000,0.000,18.000
18122006,114800,1.800,0.166,240.520,7.400,0.000,0.000,18.000
18122006,114900,1.786,0.176,240.300,7.400,0.000,0.000,17.000
18122006,115000,1.790,0.178,240.640,7.400,0.000,0.000,18.000
18122006,115100,1.788,0.178,240.590,7.400,0.000,0.000,18.000
18122006,115200,1.796,0.182,241.390,7.400,0.000,0.000,18.000
18122006,115300,1.800,0.182,241.350,7.400,0.000,0.000,17.000
18122006,115400,1.792,0.180,241.070,7.400,0.000,0.000,18.000
18122006,115500,1.784,0.178,240.760,7.400,0.000,0.000,18.000
18122006,115600,1.778,0.178,240.770,7.400,0.000,0.000,18.000
18122006,115700,1.766,0.156,241.200,7.200,0.000,0.000,18.000
18122006,115800,1.722,0.078,241.860,7.000,0.000,0.000,17.000
18122006,115900,1.726,0.080,242.250,7.000,0.000,0.000,18.000
18122006,120000,1.734,0.084,242.960,7.000,0.000,0.000,19.000
18122006,120100,1.686,0.000,242.380,6.800,0.000,0.000,17.000
18122006,120200,1.622,0.056,241.390,6.600,0.000,0.000,18.000
18122006,120300,1.618,0.056,241.060,6.600,0.000,0.000,18.000
18122006,120400,1.614,0.058,240.760,6.600,0.000,0.000,18.000
18122006,120500,1.620,0.056,241.210,6.600,0.000,0.000,18.000
18122006,120600,1.618,0.056,241.060,6.600,0.000,0.000,17.000
18122006,120700,1.624,0.056,241.430,6.600,0.000,0.000,18.000
18122006,120800,1.636,0.054,241.820,6.600,0.000,0.000,18.000
18122006,120900,1.638,0.000,242.060,6.600,0.000,0.000,18.000
18122006,121000,1.650,0.000,243.030,6.800,0.000,0.000,18.000
18122006,121100,1.640,0.000,242.270,6.600,0.000,0.000,18.000
18122006,121200,1.642,0.000,242.840,6.600,0.000,0.000,18.000
18122006,121300,1.626,0.000,241.780,6.600,0.000,0.000,18.000
18122006,121400,1.628,0.000,241.920,6.600,0.000,0.000,18.000
18122006,121500,1.626,0.000,241.700,6.600,0.000,0.000,18.000
18122006,121600,1.630,0.000,242.060,6.600,0.000,0.000,18.000
18122006,121700,1.624,0.000,241.660,6.600,0.000,0.000,18.000
18122006,121800,1.630,0.000,241.970,6.600,0.000,0.000,18.000
18122006,121900,1.638,0.000,242.740,6.600,0.000,0.000,18.000
18122006,122000,1.636,0.000,242.490,6.600,0.000,0.000,18.000
18122006,122100,1.618,0.000,241.170,6.600,0.000,0.000,17.000
18122006,122200,1.622,0.000,241.360,6.600,0.000,0.000,18.000
18122006,122300,1.710,0.046,241.520,7.000,0.000,0.000,18.000
18122006,122400,1.742,0.096,241.830,7.200,0.000,0.000,18.000
18122006,122500,1.622,0.100,242.510,6.600,0.000,0.000,18.000
18122006,122600,1.690,0.102,242.840,7.000,0.000,0.000,18.000
18122006,122700,2.352,0.094,242.420,9.600,0.000,0.000,18.000
18122006,122800,2.138,0.092,241.720,8.800,0.000,0.000,18.000
18122006,122900,1.530,0.100,242.420,6.200,0.000,0.000,18.000
18122006,123000,2.414,0.408,242.120,10.800,0.000,0.000,18.000
18122006,123100,2.092,0.376,242.240,9.400,0.000,0.000,18.000
18122006,123200,2.858,0.522,241.870,12.400,0.000,0.000,18.000
18122006,123300,3.122,0.510,240.630,13.200,0.000,0.000,17.000
18122006,123400,3.092,0.502,241.320,13.000,0.000,0.000,18.000
18122006,123500,3.054,0.478,241.220,13.000,0.000,0.000,18.000
18122006,123600,3.026,0.472,241.510,12.800,0.000,0.000,18.000
18122006,123700,3.002,0.464,241.450,12.600,0.000,0.000,18.000
18122006,123800,2.686,0.326,241.550,11.600,0.000,0.000,18.000
18122006,123900,1.468,0.074,243.170,6.000,0.000,0.000,18.000
18122006,124000,1.434,0.000,242.380,5.800,0.000,0.000,18.000
18122006,124100,1.380,0.000,241.620,5.600,0.000,0.000,17.000
18122006,124200,1.378,0.000,241.590,5.600,0.000,0.000,18.000
18122006,124300,1.388,0.000,242.570,5.600,0.000,0.000,18.000
18122006,124400,1.406,0.000,243.680,5.800,0.000,0.000,18.000
18122006,124500,1.410,0.000,244.230,5.800,0.000,0.000,19.000
18122006,124600,1.412,0.000,244.400,5.800,0.000,0.000,18.000
18122006,124700,1.412,0.000,244.660,5.800,0.000,0.000,18.000
18122006,124800,1.414,0.000,245.180,5.800,0.000,0.000,19.000
18122006,124900,1.408,0.000,244.320,5.800,0.000,0.000,18.000
18122006,125000,1.410,0.000,244.310,5.800,0.000,0.000,18.000
18122006,125100,1.416,0.000,244.840,5.800,0.000,0.000,18.000
18122006,125200,1.422,0.000,245.220,5.800,0.000,0.000,19.000
18122006,125300,1.420,0.000,244.910,5.800,0.000,0.000,18.000
18122006,125400,1.410,0.000,244.270,5.800,0.000,0.000,18.000
18122006,125500,1.410,0.000,244.390,5.800,0.000,0.000,19.000
18122006,125600,1.412,0.000,244.740,5.800,0.000,0.000,18.000
18122006,125700,1.408,0.000,244.160,5.800,0.000,0.000,18.000
18122006,125800,1.402,0.000,244.110,5.600,0.000,0.000,19.000
18122006,125900,1.394,0.000,243.760,5.600,0.000,0.000,18.000
18122006,130000,1.480,0.058,244.030,6.000,0.000,0.000,18.000
18122006,130100,1.512,0.110,244.450,6.200,0.000,0.000,18.000
18122006,130200,1.512,0.110,244.690,6.200,0.000,0.000,18.000
18122006,130300,1.506,0.108,244.310,6.200,0.000,0.000,19.000
18122006,130400,1.458,0.106,243.620,6.000,0.000,0.000,18.000
18122006,130500,1.650,0.114,243.020,6.800,0.000,0.000,18.000
18122006,130600,1.766,0.124,242.490,7.200,0.000,0.000,18.000
18122006,130700,1.762,0.124,242.310,7.200,0.000,0.000,18.000
18122006,130800,1.760,0.122,241.570,7.200,0.000,0.000,18.000
18122006,130900,1.758,0.120,241.500,7.200,0.000,0.000,18.000
18122006,131000,1.756,0.120,241.320,7.200,0.000,0.000,17.000
18122006,131100,1.812,0.166,242.160,7.400,0.000,0.000,18.000
18122006,131200,1.848,0.232,242.740,7.600,0.000,0.000,18.000
18122006,131300,1.914,0.314,242.480,8.000,0.000,0.000,18.000
18122006,131400,1.930,0.356,242.740,8.000,0.000,2.000,18.000
18122006,131500,1.874,0.268,243.220,7.800,0.000,1.000,18.000
18122006,131600,1.844,0.224,243.480,7.600,0.000,1.000,19.000
18122006,131700,1.836,0.222,243.080,7.600,0.000,2.000,18.000
18122006,131800,1.838,0.222,243.270,7.600,0.000,1.000,18.000
18122006,131900,1.826,0.220,242.510,7.600,0.000,2.000,18.000
18122006,132000,1.834,0.222,243.170,7.600,0.000,1.000,18.000
18122006,132100,1.832,0.222,243.100,7.600,0.000,1.000,18.000
18122006,132200,1.830,0.222,243.040,7.600,0.000,2.000,18.000
18122006,132300,1.774,0.120,243.440,7.200,0.000,1.000,18.000
18122006,132400,1.768,0.116,243.080,7.200,0.000,2.000,18.000
18122006,132500,1.766,0.114,242.980,7.200,0.000,1.000,18.000
18122006,132600,1.768,0.116,243.320,7.200,0.000,1.000,18.000
18122006,132700,1.734,0.106,240.840,7.200,0.000,2.000,18.000
18122006,132800,1.726,0.104,240.320,7.200,0.000,1.000,18.000
18122006,132900,1.726,0.106,240.710,7.200,0.000,1.000,18.000
18122006,133000,1.732,0.108,241.410,7.200,0.000,1.000,17.000
18122006,133100,1.740,0.110,242.030,7.200,0.000,2.000,18.000
18122006,133200,1.740,0.112,242.210,7.200,0.000,1.000,18.000
18122006,133300,1.634,0.100,241.810,6.800,0.000,1.000,18.000
18122006,133400,1.500,0.086,241.940,6.200,0.000,1.000,18.000
18122006,133500,1.494,0.084,241.480,6.200,0.000,2.000,18.000
18122006,133600,1.634,0.082,241.180,6.800,0.000,1.000,18.000
18122006,133700,1.746,0.140,240.970,7.200,0.000,1.000,17.000
18122006,133800,1.730,0.094,241.310,7.200,0.000,0.000,18.000
18122006,133900,1.720,0.094,240.810,7.000,0.000,0.000,18.000
18122006,134000,1.720,0.094,240.970,7.000,0.000,0.000,18.000
18122006,134100,1.710,0.092,240.640,7.000,0.000,0.000,17.000
18122006,134200,1.714,0.094,241.260,7.000,0.000,0.000,18.000
18122006,134300,1.708,0.094,240.990,7.000,0.000,0.000,18.000
18122006,134400,1.700,0.092,240.450,7.000,0.000,0.000,18.000
18122006,134500,1.692,0.090,239.910,7.000,0.000,0.000,17.000
18122006,134600,1.690,0.090,239.770,7.000,0.000,0.000,18.000
18122006,134700,1.694,0.090,240.150,7.000,0.000,0.000,18.000
18122006,134800,1.696,0.090,240.320,7.000,0.000,0.000,17.000
18122006,134900,1.696,0.092,240.380,7.000,0.000,0.000,18.000
18122006,135000,1.692,0.090,240.020,7.000,0.000,0.000,18.000
18122006,135100,1.702,0.092,240.880,7.000,0.000,0.000,17.000
18122006,135200,1.746,0.116,241.640,7.200,0.000,0.000,18.000
18122006,135300,1.694,0.064,241.220,7.000,0.000,0.000,18.000
18122006,135400,1.690,0.064,241.050,7.000,0.000,0.000,18.000
18122006,135500,1.688,0.064,241.040,7.000,0.000,0.000,18.000
18122006,135600,1.686,0.062,241.020,7.000,0.000,0.000,17.000
18122006,135700,1.686,0.064,241.180,7.000,0.000,0.000,18.000
18122006,135800,0.764,0.076,242.920,3.400,0.000,0.000,4.000
18122006,135900,0.486,0.082,243.300,2.000,0.000,0.000,0.000
18122006,140000,0.408,0.082,243.350,1.600,0.000,0.000,0.000
18122006,140100,0.612,0.084,243.900,3.000,0.000,0.000,2.000
18122006,140200,1.516,0.074,243.520,6.200,0.000,0.000,18.000
18122006,140300,1.442,0.000,243.350,5.800,0.000,0.000,19.000
18122006,140400,1.426,0.000,243.130,5.800,0.000,0.000,18.000
18122006,140500,1.404,0.000,241.460,5.800,0.000,0.000,18.000
18122006,140600,1.398,0.000,240.950,5.800,0.000,0.000,18.000
18122006,140700,1.410,0.000,241.980,5.800,0.000,0.000,17.000
18122006,140800,1.404,0.000,241.570,5.800,0.000,0.000,18.000
18122006,140900,1.592,0.000,240.890,6.600,0.000,0.000,18.000
18122006,141000,1.594,0.000,240.220,6.600,0.000,0.000,18.000
18122006,141100,1.594,0.000,240.290,6.600,0.000,0.000,17.000
18122006,141200,1.606,0.000,240.970,6.600,0.000,0.000,18.000
18122006,141300,1.616,0.000,241.340,6.600,0.000,0.000,18.000
18122006,141400,1.632,0.000,240.400,6.800,0.000,0.000,18.000
18122006,141500,1.718,0.092,240.530,7.000,0.000,0.000,17.000
18122006,141600,1.710,0.092,240.400,7.000,0.000,0.000,18.000
18122006,141700,1.708,0.092,241.170,7.000,0.000,0.000,18.000
18122006,141800,1.718,0.092,242.050,7.000,0.000,0.000,18.000
18122006,141900,1.820,0.094,241.390,7.400,0.000,0.000,18.000
18122006,142000,1.894,0.096,242.080,7.800,0.000,0.000,18.000
18122006,142100,1.876,0.090,240.910,7.800,0.000,0.000,18.000
18122006,142200,1.864,0.088,240.080,7.600,0.000,0.000,17.000
18122006,142300,1.860,0.086,239.350,7.600,0.000,0.000,18.000
18122006,142400,1.870,0.088,240.070,7.800,0.000,0.000,17.000
18122006,142500,1.876,0.090,240.560,7.800,0.000,0.000,18.000
18122006,142600,1.880,0.092,241.120,7.800,0.000,0.000,18.000
18122006,142700,1.866,0.088,240.610,7.600,0.000,0.000,18.000
18122006,142800,1.874,0.090,241.010,7.800,0.000,0.000,17.000
18122006,142900,1.864,0.084,240.590,7.600,0.000,0.000,18.000
18122006,143000,1.794,0.000,241.640,7.400,0.000,0.000,18.000
18122006,143100,1.796,0.000,241.680,7.400,0.000,0.000,18.000
18122006,143200,1.876,0.062,240.890,7.800,0.000,0.000,18.000
18122006,143300,1.876,0.064,242.140,7.600,0.000,0.000,18.000
18122006,143400,1.878,0.064,242.220,7.600,0.000,0.000,17.000
18122006,143500,1.882,0.066,242.620,7.600,0.000,0.000,18.000
18122006,143600,1.888,0.068,243.250,7.600,0.000,0.000,19.000
18122006,143700,1.890,0.068,243.640,7.600,0.000,0.000,18.000
18122006,143800,1.902,0.072,244.130,7.800,0.000,0.000,18.000
18122006,143900,1.898,0.070,243.690,7.800,0.000,0.000,18.000
18122006,144000,1.888,0.070,243.210,7.600,0.000,0.000,18.000
18122006,144100,1.894,0.070,243.750,7.600,0.000,0.000,18.000
18122006,144200,1.858,0.000,243.880,7.600,0.000,0.000,19.000
18122006,144300,1.826,0.000,243.840,7.400,0.000,0.000,18.000
18122006,144400,1.822,0.000,243.720,7.400,0.000,0.000,18.000
18122006,144500,1.828,0.000,244.370,7.400,0.000,0.000,18.000
18122006,144600,1.820,0.000,243.860,7.400,0.000,0.000,18.000
18122006,144700,1.818,0.000,243.770,7.400,0.000,0.000,19.000
18122006,144800,1.812,0.000,243.450,7.400,0.000,0.000,18.000
18122006,144900,1.804,0.000,242.760,7.400,0.000,0.000,18.000
18122006,145000,1.798,0.000,242.350,7.400,0.000,0.000,18.000
18122006,145100,1.814,0.000,243.380,7.400,0.000,0.000,18.000
18122006,145200,1.870,0.000,244.370,7.600,0.000,0.000,18.000
18122006,145300,1.934,0.102,243.780,7.800,0.000,0.000,18.000
18122006,145400,1.934,0.104,244.090,7.800,0.000,0.000,19.000
18122006,145500,1.928,0.102,243.730,7.800,0.000,0.000,18.000
18122006,145600,1.918,0.100,243.340,7.800,0.000,0.000,18.000
18122006,145700,1.902,0.096,242.360,7.800,0.000,0.000,18.000
18122006,145800,1.896,0.094,241.650,7.800,0.000,0.000,18.000
18122006,145900,1.886,0.092,240.990,7.800,0.000,0.000,17.000
18122006,150000,1.888,0.092,241.390,7.800,0.000,0.000,18.000
18122006,150100,1.886,0.092,241.140,7.800,0.000,0.000,18.000
18122006,150200,1.886,0.090,240.840,7.800,0.000,0.000,18.000
18122006,150300,2.090,0.090,241.250,8.600,0.000,0.000,18.000
18122006,150400,2.060,0.092,241.760,8.400,0.000,0.000,18.000
18122006,150500,1.888,0.096,241.970,7.800,0.000,0.000,17.000
18122006,150600,1.888,0.094,241.970,7.800,0.000,0.000,18.000
18122006,150700,1.880,0.000,242.990,7.600,0.000,0.000,18.000
18122006,150800,2.120,0.000,242.410,8.600,0.000,0.000,18.000
18122006,150900,2.116,0.000,241.920,8.600,0.000,0.000,18.000
18122006,151000,1.764,0.000,241.370,7.200,0.000,0.000,18.000
18122006,151100,1.794,0.000,242.110,7.400,0.000,0.000,18.000
18122006,151200,1.710,0.000,242.600,7.000,0.000,0.000,18.000
18122006,151300,1.708,0.064,242.250,7.000,0.000,0.000,18.000
18122006,151400,1.706,0.068,242.390,7.000,0.000,0.000,18.000
18122006,151500,1.702,0.072,242.520,7.000,0.000,0.000,18.000
18122006,151600,1.704,0.074,242.700,7.000,0.000,0.000,18.000
18122006,151700,1.702,0.074,242.670,7.000,0.000,0.000,18.000
18122006,151800,1.700,0.072,242.640,7.000,0.000,0.000,18.000
18122006,151900,1.684,0.070,241.940,6.800,0.000,0.000,18.000
18122006,152000,1.678,0.068,241.520,6.800,0.000,0.000,18.000
